hose_in,scfm,visc_cP,vol_gal,pre_psi,time_min,peak_gpm,avg_gpm,avg_pressure_psig,time_50pct_min,time_90pct_min,note
2.0,10,100,6500,10,97.74762710830191,176.6471815815102,66.47666774002705,1.8617147127392422,43.63333333333333,84.76666666666667,
2.0,10,100,6500,15,95.51254770020071,200.5936275012373,68.03313555305,2.013634780727804,41.43333333333333,82.53333333333333,
2.0,10,100,6500,20,93.27768710186915,220.2473327210441,69.66347978419022,2.1862369115482188,39.2,80.3,
2.0,10,500,5000,10,101.58637354220262,65.33022620923359,49.19569877900116,8.08611951286499,46.43333333333333,87.83333333333333,
2.0,10,500,5000,15,93.33303507953204,91.43153220908704,53.55318953158986,8.956346147517722,39.733333333333334,79.8,
2.0,10,500,5000,20,85.49917053412136,116.6318420697654,58.45958774391914,9.93940882282009,34.13333333333333,72.26666666666667,
2.0,10,500,6500,10,134.47375410126327,68.36682478872154,48.315191963388486,7.618153424466291,63.4,117.43333333333334,
2.0,10,500,6500,15,132.24534037466205,94.36007030359772,49.13360256259623,7.790055607291735,61.2,115.23333333333333,
2.0,10,500,6500,20,130.0208553296471,119.4630915302235,49.98008418827667,7.968309824568135,59.0,113.0,
2.0,10,1000,5000,10,133.81761839062764,39.18190455738712,37.34787259601556,12.38569858222438,65.66666666666667,117.0,
2.0,10,1000,5000,15,125.58489383891718,48.08170508116185,39.796064524380185,13.301299059799986,58.56666666666667,108.93333333333334,
2.0,10,1000,5000,20,117.7016012224269,62.12746384578181,42.4554347392091,14.296388347346543,52.266666666666666,101.26666666666667,
2.0,10,1000,6500,10,167.23712430402082,40.73982221355753,38.84999315531519,12.614515461548024,80.76666666666667,146.63333333333333,
2.0,10,1000,6500,15,165.01575669532443,49.69703768649048,39.37667576025348,12.81583396929232,78.56666666666666,144.4,
2.0,10,1000,6500,20,162.80006098552596,63.72588799109917,39.909871321900816,13.022233194671509,76.4,142.2,
2.0,10,2000,5000,10,220.018364130159,24.48012801343759,22.717556392486074,15.043400408717194,106.23333333333333,192.26666666666668,
2.0,10,2000,5000,15,174.06222829835832,30.51413270636317,28.716673139675922,19.299348803817825,86.33333333333333,152.63333333333333,
2.0,10,2000,5000,20,164.68692813909144,31.62422352773893,30.34949184030696,20.47892936419683,79.46666666666667,144.0,
2.0,10,2000,6500,10,277.5829333685885,25.41806185267134,23.409965980830904,15.216645399085024,132.36666666666667,243.26666666666668,
2.0,10,2000,6500,15,216.89466474864383,31.65369434032288,29.961009545077506,19.835182846151863,104.8,190.43333333333334,
2.0,10,2000,6500,20,211.25269795568266,32.45129229351734,30.75985475435179,20.405139764364964,102.13333333333334,185.7,
2.0,10,5000,5000,10,,10.06665645906247,,,,,DNF (368 gal left)
2.0,10,5000,5000,15,407.6695714690453,12.92116218739912,12.261012453440111,20.345429420569424,197.86666666666667,359.7,
2.0,10,5000,5000,20,332.6713472520939,15.75716194352687,15.024899791149243,25.184149514142053,161.96666666666667,293.4,
2.0,10,5000,6500,10,,10.41379248444808,,,,,DNF (1730 gal left)
2.0,10,5000,6500,15,,13.27479102189737,,,,,DNF (411 gal left)
2.0,10,5000,6500,20,425.24478092167186,16.1210524704589,15.28161613031444,25.296116119332382,206.03333333333333,376.0,
2.0,15,1,5000,10,42.31510044104076,206.0438058669276,118.04202651043204,3.348885126434189,17.4,36.63333333333333,
2.0,15,1,5000,15,37.4055532523494,247.0894487167917,133.48266518080615,4.60966236745222,14.633333333333333,32.03333333333333,
2.0,15,1,5000,20,33.19170321297718,282.3735889864207,150.48006521024888,6.107064170090326,12.7,28.266666666666666,
2.0,15,1,6500,10,63.7508182874789,211.1340874861756,101.91129713090778,1.960787665119019,29.133333333333333,56.233333333333334,
2.0,15,1,6500,15,62.26635801192729,251.3724509413431,104.37133762133664,2.1769554773272173,27.7,54.733333333333334,
2.0,15,1,6500,20,60.785918670317955,286.1420813786566,106.89634769635623,2.4119651690043327,26.3,53.266666666666666,
2.0,15,50,5000,10,46.739687609233336,160.5997752510486,106.85515958062952,4.4671208380691,20.633333333333333,40.7,
2.0,15,50,5000,15,42.473987603711734,195.7343193639251,117.57761315708181,5.820491969926865,17.866666666666667,36.733333333333334,
2.0,15,50,5000,20,38.723156816141596,226.265275829831,129.00286820807946,7.311483878799592,15.666666666666666,33.333333333333336,
2.0,15,50,6500,10,67.2852888406764,164.9320044079865,96.55319543849103,2.94134159776895,31.266666666666666,59.2,
2.0,15,50,6500,15,65.84264277841304,199.425305705744,98.65990876497905,3.2209202585352004,29.933333333333334,57.8,
